record_id,service,agency,agency_code,category,requirements,fees_summary,steps_summary,processing_time,source_url,last_verified
SVC-8815,Bikitia (Mashonaland East) Ward 16 - Secondary School Boarding Facility Allocation Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8815; Official Bank Payment Receipt for Prescribed Fee,Bikitia (Mashonaland East) Ward 16 - Secondary School Boarding Facility Allocation Procedure Application Processing Fee: $50,Obtain Application Form SVC-8815 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Bikitia (Mashonaland East) Ward 16 - Secondary School Boarding Facility Allocation Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-8816,Mwenezi (Mashonaland West) Ward 17 - Vocational Training Apprentice Placement Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8816; Official Bank Payment Receipt for Prescribed Fee,Mwenezi (Mashonaland West) Ward 17 - Vocational Training Apprentice Placement Procedure Application Processing Fee: $50,Obtain Application Form SVC-8816 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Mwenezi (Mashonaland West) Ward 17 - Vocational Training Apprentice Placement Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-8817,Lupane (Masvingo) Ward 18 - Municipal Trade Vendor Kiosk Renewal Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8817; Official Bank Payment Receipt for Prescribed Fee,Lupane (Masvingo) Ward 18 - Municipal Trade Vendor Kiosk Renewal Procedure Application Processing Fee: $50,Obtain Application Form SVC-8817 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Lupane (Masvingo) Ward 18 - Municipal Trade Vendor Kiosk Renewal Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-8818,Hwange (Matabeleland North) Ward 19 - Local Authority Architectural Building Approval Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8818; Official Bank Payment Receipt for Prescribed Fee,Hwange (Matabeleland North) Ward 19 - Local Authority Architectural Building Approval Procedure Application Processing Fee: $50,Obtain Application Form SVC-8818 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Hwange (Matabeleland North) Ward 19 - Local Authority Architectural Building Approval Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-8819,Binga (Matabeleland South) Ward 20 - Trade Effluent Wastewater Discharge Permit Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8819; Official Bank Payment Receipt for Prescribed Fee,Binga (Matabeleland South) Ward 20 - Trade Effluent Wastewater Discharge Permit Procedure Application Processing Fee: $50,Obtain Application Form SVC-8819 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Binga (Matabeleland South) Ward 20 - Trade Effluent Wastewater Discharge Permit Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-8820,Nkayi (Midlands) Ward 21 - VID Certificate of Fitness Inspection Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8820; Official Bank Payment Receipt for Prescribed Fee,Nkayi (Midlands) Ward 21 - VID Certificate of Fitness Inspection Procedure Application Processing Fee: $50,Obtain Application Form SVC-8820 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Nkayi (Midlands) Ward 21 - VID Certificate of Fitness Inspection Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-8821,Bubi (Harare) Ward 22 - TSCZ Defensive Driving Card Renewal Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8821; Official Bank Payment Receipt for Prescribed Fee,Bubi (Harare) Ward 22 - TSCZ Defensive Driving Card Renewal Procedure Application Processing Fee: $50,Obtain Application Form SVC-8821 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Bubi (Harare) Ward 22 - TSCZ Defensive Driving Card Renewal Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-8822,Tsholotsho (Bulawayo) Ward 23 - Commuter Omnibus Route Operating Licence Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8822; Official Bank Payment Receipt for Prescribed Fee,Tsholotsho (Bulawayo) Ward 23 - Commuter Omnibus Route Operating Licence Procedure Application Processing Fee: $50,Obtain Application Form SVC-8822 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Tsholotsho (Bulawayo) Ward 23 - Commuter Omnibus Route Operating Licence Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-8823,Gwanda (Manicaland) Ward 24 - ZINARA Toll Exemption Verification Pass Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8823; Official Bank Payment Receipt for Prescribed Fee,Gwanda (Manicaland) Ward 24 - ZINARA Toll Exemption Verification Pass Procedure Application Processing Fee: $50,Obtain Application Form SVC-8823 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Gwanda (Manicaland) Ward 24 - ZINARA Toll Exemption Verification Pass Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-8824,Beitbridge (Mashonaland Central) Ward 25 - ZIMRA Border Cargo Clearance & Inspection Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8824; Official Bank Payment Receipt for Prescribed Fee,Beitbridge (Mashonaland Central) Ward 25 - ZIMRA Border Cargo Clearance & Inspection Procedure Application Processing Fee: $50,Obtain Application Form SVC-8824 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Beitbridge (Mashonaland Central) Ward 25 - ZIMRA Border Cargo Clearance & Inspection Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-8825,Plumtree (Mashonaland East) Ward 26 - Customs In-Bond Transit Seal Removal Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8825; Official Bank Payment Receipt for Prescribed Fee,Plumtree (Mashonaland East) Ward 26 - Customs In-Bond Transit Seal Removal Procedure Application Processing Fee: $50,Obtain Application Form SVC-8825 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Plumtree (Mashonaland East) Ward 26 - Customs In-Bond Transit Seal Removal Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-8826,Insiza (Mashonaland West) Ward 27 - ZRP Firearm Storage Vault Security Audit Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-8826; Official Bank Payment Receipt for Prescribed Fee,Insiza (Mashonaland West) Ward 27 - ZRP Firearm Storage Vault Security Audit Procedure Application Processing Fee: $50,Obtain Application Form SVC-8826 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Insiza (Mashonaland West) Ward 27 - ZRP Firearm Storage Vault Security Audit Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
